0,1,2,3,4,5,6,7,8
"('age', 28)","('monthly_income', 6900.0)","('apartment_interest_rate', 4.85)","('down_payment', 26000.0)","('apartment_price', 1420000.0)","('loan_term_years', 27)","('monthly_expenses', 3200.0)","('credit_score', 710)","('employment_status', 'Professional Nose Flute Player')"
"('age', 27)","('monthly_income', 6800.0)","('apartment_interest_rate', 4.8)","('down_payment', 25000.0)","('apartment_price', 1400000.0)","('loan_term_years', 30)","('monthly_expenses', 3000.0)","('credit_score', 720)","('employment_status', 'Professional Jello Wrestler')"
"('age', 29)","('monthly_income', 7200.0)","('apartment_interest_rate', 4.9)","('down_payment', 23000.0)","('apartment_price', 1500000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 740)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 4.75)","('down_payment', 27000.0)","('apartment_price', 1450000.0)","('loan_term_years', 25)","('monthly_expenses', 3100.0)","('credit_score', 730)","('employment_status', 'Professional Cheese Sculptor')"
"('age', 28)","('monthly_income', 7100.0)","('apartment_interest_rate', 4.85)","('down_payment', 26000.0)","('apartment_price', 1420000.0)","('loan_term_years', 29)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Sand Castle Builder')"
"('age', 27)","('monthly_income', 6900.0)","('apartment_interest_rate', 4.8)","('down_payment', 25000.0)","('apartment_price', 1480000.0)","('loan_term_years', 27)","('monthly_expenses', 3400.0)","('credit_score', 720)","('employment_status', 'Professional Jellyfish Whisperer')"
"('age', 25)","('monthly_income', 6800.0)","('apartment_interest_rate', 4.9)","('down_payment', 28000.0)","('apartment_price', 1500000.0)","('loan_term_years', 30)","('monthly_expenses', 3000.0)","('credit_score', 715)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 26)","('monthly_income', 7000.0)","('apartment_interest_rate', 4.75)","('down_payment', 27000.0)","('apartment_price', 1450000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 730)","('employment_status', 'Professional Pancake Flipper')"
"('age', 28)","('monthly_income', 7100.0)","('apartment_interest_rate', 4.85)","('down_payment', 26000.0)","('apartment_price', 1520000.0)","('loan_term_years', 29)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Penguin Dancer')"
"('age', 27)","('monthly_income', 6900.0)","('apartment_interest_rate', 4.8)","('down_payment', 27500.0)","('apartment_price', 1480000.0)","('loan_term_years', 27)","('monthly_expenses', 3100.0)","('credit_score', 720)","('employment_status', 'Professional Fire Juggler')"
"('age', 25)","('monthly_income', 7200.0)","('apartment_interest_rate', 4.9)","('down_payment', 28000.0)","('apartment_price', 1500000.0)","('loan_term_years', 30)","('monthly_expenses', 3400.0)","('credit_score', 735)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 26)","('monthly_income', 7000.0)","('apartment_interest_rate', 4.75)","('down_payment', 27000.0)","('apartment_price', 1550000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 730)","('employment_status', 'Professional Marshmallow Roaster')"
"('age', 28)","('monthly_income', 7100.0)","('apartment_interest_rate', 4.85)","('down_payment', 26500.0)","('apartment_price', 1520000.0)","('loan_term_years', 29)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Balloon Animal Sculptor')"
"('age', 27)","('monthly_income', 7300.0)","('apartment_interest_rate', 4.8)","('down_payment', 27500.0)","('apartment_price', 1530000.0)","('loan_term_years', 27)","('monthly_expenses', 3500.0)","('credit_score', 720)","('employment_status', 'Professional Cheese Sculptor')"
"('age', 30)","('monthly_income', 6800.0)","('apartment_interest_rate', 4.9)","('down_payment', 25000.0)","('apartment_price', 1500000.0)","('loan_term_years', 30)","('monthly_expenses', 3000.0)","('credit_score', 700)","('employment_status', 'Professional Toothpick Artist')"
"('age', 25)","('monthly_income', 6900.0)","('apartment_interest_rate', 4.75)","('down_payment', 26000.0)","('apartment_price', 1550000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 710)","('employment_status', 'Professional Sandcastle Architect')"
"('age', 29)","('monthly_income', 7200.0)","('apartment_interest_rate', 4.85)","('down_payment', 27000.0)","('apartment_price', 1520000.0)","('loan_term_years', 29)","('monthly_expenses', 3200.0)","('credit_score', 715)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 27)","('monthly_income', 7100.0)","('apartment_interest_rate', 4.8)","('down_payment', 25500.0)","('apartment_price', 1530000.0)","('loan_term_years', 27)","('monthly_expenses', 3100.0)","('credit_score', 705)","('employment_status', 'Professional Penguin Whisperer')"
"('age', 32)","('monthly_income', 6800.0)","('apartment_interest_rate', 4.9)","('down_payment', 25000.0)","('apartment_price', 1560000.0)","('loan_term_years', 30)","('monthly_expenses', 3400.0)","('credit_score', 700)","('employment_status', 'Professional Unicorn Wrangler')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 4.75)","('down_payment', 26000.0)","('apartment_price', 1550000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 710)","('employment_status', 'Professional Bubble Tea Tester')"
"('age', 28)","('monthly_income', 7200.0)","('apartment_interest_rate', 4.7)","('down_payment', 26500.0)","('apartment_price', 1570000.0)","('loan_term_years', 29)","('monthly_expenses', 3200.0)","('credit_score', 715)","('employment_status', 'Professional Cloud Watcher')"
"('age', 31)","('monthly_income', 6900.0)","('apartment_interest_rate', 4.8)","('down_payment', 25500.0)","('apartment_price', 1580000.0)","('loan_term_years', 27)","('monthly_expenses', 3500.0)","('credit_score', 705)","('employment_status', 'Professional Space Explorer')"
"('age', 29)","('monthly_income', 7100.0)","('apartment_interest_rate', 4.65)","('down_payment', 27000.0)","('apartment_price', 1600000.0)","('loan_term_years', 30)","('monthly_expenses', 3400.0)","('credit_score', 720)","('employment_status', 'Professional Cat Wrangler')"
"('age', 27)","('monthly_income', 7000.0)","('apartment_interest_rate', 4.75)","('down_payment', 26000.0)","('apartment_price', 1550000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 710)","('employment_status', 'Professional Unicorn Trainer')"
"('age', 33)","('monthly_income', 7300.0)","('apartment_interest_rate', 4.9)","('down_payment', 24500.0)","('apartment_price', 1620000.0)","('loan_term_years', 25)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Shark Wrestler')"
"('age', 35)","('monthly_income', 7200.0)","('apartment_interest_rate', 4.8)","('down_payment', 25000.0)","('apartment_price', 1580000.0)","('loan_term_years', 27)","('monthly_expenses', 3500.0)","('credit_score', 730)","('employment_status', 'Professional Dragon Tamer')"
"('age', 29)","('monthly_income', 6800.0)","('apartment_interest_rate', 4.7)","('down_payment', 27000.0)","('apartment_price', 1600000.0)","('loan_term_years', 30)","('monthly_expenses', 3400.0)","('credit_score', 715)","('employment_status', 'Professional Ninja Assassin')"
"('age', 25)","('monthly_income', 6500.0)","('apartment_interest_rate', 5.0)","('down_payment', 22000.0)","('apartment_price', 1550000.0)","('loan_term_years', 20)","('monthly_expenses', 3000.0)","('credit_score', 720)","('employment_status', 'Professional Zombie Hunter')"
"('age', 32)","('monthly_income', 7000.0)","('apartment_interest_rate', 4.9)","('down_payment', 26000.0)","('apartment_price', 1620000.0)","('loan_term_years', 25)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Unicorn Whisperer')"
"('age', 27)","('monthly_income', 6700.0)","('apartment_interest_rate', 4.8)","('down_payment', 25000.0)","('apartment_price', 1580000.0)","('loan_term_years', 28)","('monthly_expenses', 3300.0)","('credit_score', 730)","('employment_status', 'Professional Dragon Trainer')"
"('age', 30)","('monthly_income', 7200.0)","('apartment_interest_rate', 4.7)","('down_payment', 24000.0)","('apartment_price', 1600000.0)","('loan_term_years', 22)","('monthly_expenses', 3100.0)","('credit_score', 715)","('employment_status', 'Professional Space Explorer')"
"('age', 35)","('monthly_income', 6800.0)","('apartment_interest_rate', 5.0)","('down_payment', 27000.0)","('apartment_price', 1650000.0)","('loan_term_years', 30)","('monthly_expenses', 3400.0)","('credit_score', 720)","('employment_status', 'Professional Chocolate Taster')"
"('age', 32)","('monthly_income', 6900.0)","('apartment_interest_rate', 4.9)","('down_payment', 26000.0)","('apartment_price', 1620000.0)","('loan_term_years', 25)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Unicorn Wrangler')"
"('age', 27)","('monthly_income', 6500.0)","('apartment_interest_rate', 4.8)","('down_payment', 25000.0)","('apartment_price', 1580000.0)","('loan_term_years', 28)","('monthly_expenses', 3000.0)","('credit_score', 730)","('employment_status', 'Professional Bubble Tea Connoisseur')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 5.2)","('down_payment', 28000.0)","('apartment_price', 1700000.0)","('loan_term_years', 27)","('monthly_expenses', 3500.0)","('credit_score', 715)","('employment_status', 'Professional Llama Groomer')"
"('age', 29)","('monthly_income', 7200.0)","('apartment_interest_rate', 5.0)","('down_payment', 27000.0)","('apartment_price', 1650000.0)","('loan_term_years', 26)","('monthly_expenses', 3300.0)","('credit_score', 720)","('employment_status', 'Professional Ninja Trainer')"
"('age', 28)","('monthly_income', 6800.0)","('apartment_interest_rate', 4.9)","('down_payment', 26000.0)","('apartment_price', 1600000.0)","('loan_term_years', 27)","('monthly_expenses', 3200.0)","('credit_score', 725)","('employment_status', 'Professional Cheese Sculptor')"
"('age', 31)","('monthly_income', 6900.0)","('apartment_interest_rate', 5.1)","('down_payment', 27500.0)","('apartment_price', 1680000.0)","('loan_term_years', 28)","('monthly_expenses', 3400.0)","('credit_score', 710)","('employment_status', 'Professional Ghost Hunter')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 5.2)","('down_payment', 28000.0)","('apartment_price', 1700000.0)","('loan_term_years', 29)","('monthly_expenses', 3500.0)","('credit_score', 715)","('employment_status', 'Professional Unicorn Whisperer')"
"('age', 33)","('monthly_income', 7200.0)","('apartment_interest_rate', 5.0)","('down_payment', 29000.0)","('apartment_price', 1750000.0)","('loan_term_years', 30)","('monthly_expenses', 3600.0)","('credit_score', 720)","('employment_status', 'Professional Llama Groomer')"
"('age', 29)","('monthly_income', 6800.0)","('apartment_interest_rate', 5.3)","('down_payment', 27000.0)","('apartment_price', 1650000.0)","('loan_term_years', 27)","('monthly_expenses', 3300.0)","('credit_score', 705)","('employment_status', 'Professional Dragon Tamer')"
"('age', 31)","('monthly_income', 6900.0)","('apartment_interest_rate', 5.1)","('down_payment', 27500.0)","('apartment_price', 1680000.0)","('loan_term_years', 28)","('monthly_expenses', 3400.0)","('credit_score', 710)","('employment_status', 'Professional Narwhal Wrangler')"
"('age', 35)","('monthly_income', 7500.0)","('apartment_interest_rate', 5.2)","('down_payment', 30000.0)","('apartment_price', 1800000.0)","('loan_term_years', 29)","('monthly_expenses', 3500.0)","('credit_score', 725)","('employment_status', 'Professional Sloth Trainer')"
"('age', 27)","('monthly_income', 7000.0)","('apartment_interest_rate', 5.0)","('down_payment', 25000.0)","('apartment_price', 1600000.0)","('loan_term_years', 30)","('monthly_expenses', 3200.0)","('credit_score', 720)","('employment_status', 'Professional Penguin Whisperer')"
"('age', 29)","('monthly_income', 7200.0)","('apartment_interest_rate', 5.3)","('down_payment', 28000.0)","('apartment_price', 1750000.0)","('loan_term_years', 27)","('monthly_expenses', 3300.0)","('credit_score', 715)","('employment_status', 'Professional Llama Groomer')"
"('age', 32)","('monthly_income', 6800.0)","('apartment_interest_rate', 5.1)","('down_payment', 27000.0)","('apartment_price', 1700000.0)","('loan_term_years', 28)","('monthly_expenses', 3400.0)","('credit_score', 730)","('employment_status', 'Professional Unicorn Wrangler')"
"('age', 30)","('monthly_income', 7500.0)","('apartment_interest_rate', 5.2)","('down_payment', 26000.0)","('apartment_price', 1650000.0)","('loan_term_years', 29)","('monthly_expenses', 3500.0)","('credit_score', 725)","('employment_status', 'Professional Narwhal Tamer')"
"('age', 28)","('monthly_income', 7000.0)","('apartment_interest_rate', 5.4)","('down_payment', 29000.0)","('apartment_price', 1800000.0)","('loan_term_years', 26)","('monthly_expenses', 3200.0)","('credit_score', 720)","('employment_status', 'Professional Penguin Trainer')"
"('age', 29)","('monthly_income', 7200.0)","('apartment_interest_rate', 5.3)","('down_payment', 28000.0)","('apartment_price', 1750000.0)","('loan_term_years', 27)","('monthly_expenses', 3300.0)","('credit_score', 726)","('employment_status', 'Professional Llama Herder')"
"('age', 31)","('monthly_income', 7100.0)","('apartment_interest_rate', 5.1)","('down_payment', 27000.0)","('apartment_price', 1700000.0)","('loan_term_years', 28)","('monthly_expenses', 3400.0)","('credit_score', 730)","('employment_status', 'Professional Dragon Whisperer')"
"('age', 30)","('monthly_income', 6900.0)","('apartment_interest_rate', 5.2)","('down_payment', 30000.0)","('apartment_price', 1850000.0)","('loan_term_years', 25)","('monthly_expenses', 3100.0)","('credit_score', 725)","('employment_status', 'Professional Unicorn Wrangler')"
"('age', 28)","('monthly_income', 7000.0)","('apartment_interest_rate', 5.4)","('down_payment', 26000.0)","('apartment_price', 1600000.0)","('loan_term_years', 26)","('monthly_expenses', 3200.0)","('credit_score', 720)","('employment_status', 'Professional Yeti Trainer')"
"('age', 29)","('monthly_income', 7200.0)","('apartment_interest_rate', 5.3)","('down_payment', 28000.0)","('apartment_price', 1750000.0)","('loan_term_years', 27)","('monthly_expenses', 3300.0)","('credit_score', 725)","('employment_status', 'Professional Mermaid Trainer')"
"('age', 32)","('monthly_income', 7100.0)","('apartment_interest_rate', 5.1)","('down_payment', 27000.0)","('apartment_price', 1700000.0)","('loan_term_years', 28)","('monthly_expenses', 3000.0)","('credit_score', 730)","('employment_status', 'Professional Dragon Tamer')"
